timestamp,wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity,load_load_load_region1,load_load_load_region2,pv_renewables_ninja_pv_irradiance_direct,pv_renewables_ninja_pv_irradiance_diffuse,pv_renewables_ninja_pv_temperature,wind_renewables_ninja_wind_wind_speed
2024-04-12 01:00:00,0.014,0.405,65485.77887,15156.08077,0.152,0.347,27.356,3.04
2024-04-12 02:00:00,0.022,0.54,62568.45605,14614.53506,0.29,0.395,28.994,3.359
2024-04-12 03:00:00,0.022,0.597,60351.23345,13758.46895,0.343,0.431,30.202,3.339
2024-04-12 04:00:00,0.016,0.59,57357.78185,13201.06352,0.31,0.457,30.988,3.148
2024-04-12 05:00:00,0.014,0.535,55953.23548,12928.21743,0.232,0.456,31.403,3.059
2024-04-12 06:00:00,0.011,0.445,55342.53411,13411.21491,0.148,0.415,31.472,2.922
2024-04-12 07:00:00,0.008,0.275,56452.63935,14824.98429,0.042,0.302,31.066,2.75
2024-04-12 08:00:00,0.005,0.129,64473.92942,15797.05803,0.009,0.162,30.398,2.535
2024-04-12 09:00:00,0.006,0.046,78286.96363,18463.149,0.002,0.072,29.703,2.546
2024-04-12 10:00:00,0.011,0.0,82577.3578,19905.92753,0.0,0.012,28.46,2.899
2024-04-12 11:00:00,0.037,0.0,85294.15887,20871.71914,0.0,0.0,27.478,3.791
2024-04-12 12:00:00,0.092,0.0,78732.88345,19958.59737,0.0,0.0,26.602,4.917
2024-04-12 13:00:00,0.143,0.0,77052.38358,19834.94911,0.0,0.0,25.785,5.642
2024-04-12 14:00:00,0.155,0.0,85087.44405,20503.26944,0.0,0.0,25.1,5.791
2024-04-12 15:00:00,0.146,0.0,86804.16056,21271.55075,0.0,0.0,24.505,5.683
2024-04-12 16:00:00,0.132,0.0,86723.66508,21176.46933,0.0,0.0,24.029,5.506
2024-04-12 17:00:00,0.107,0.0,85467.12184,21614.5471,0.0,0.0,23.632,5.152
2024-04-12 18:00:00,0.08,0.0,76800.93048,20612.70434,0.0,0.0,23.297,4.712
2024-04-12 19:00:00,0.056,0.0,76999.5865,19762.4178,0.0,0.0,22.991,4.244
2024-04-12 20:00:00,0.039,0.0,77962.12033,20973.97464,0.0,0.0,22.711,3.862
2024-04-12 21:00:00,0.027,0.0,77574.36575,21160.41234,0.0,0.0,22.457,3.5
2024-04-12 22:00:00,0.014,0.007,76835.99927,21143.75011,0.001,0.024,22.805,3.04
2024-04-12 23:00:00,0.005,0.109,74936.92764,19696.8573,0.015,0.129,24.318,2.499
2024-04-13 00:00:00,0.009,0.258,69636.37034,16510.92629,0.061,0.254,26.185,2.782
2024-04-13 01:00:00,0.013,0.396,66206.65574,15422.46525,0.135,0.353,27.99,2.991
2024-04-13 02:00:00,0.021,0.503,63295.59994,14881.13719,0.215,0.42,29.418,3.332
2024-04-13 03:00:00,0.038,0.545,61083.1404,14025.41514,0.234,0.465,30.48,3.818
2024-04-13 04:00:00,0.066,0.516,58096.11936,13468.23373,0.175,0.484,31.121,4.452
2024-04-13 05:00:00,0.103,0.431,56694.59025,13195.49729,0.095,0.448,31.354,5.095
2024-04-13 06:00:00,0.145,0.36,56085.20079,13678.30066,0.064,0.387,31.461,5.674
2024-04-13 07:00:00,0.18,0.233,57192.92129,15091.50184,0.024,0.269,30.957,6.08
2024-04-13 08:00:00,0.219,0.132,65196.97995,16063.1849,0.009,0.165,30.047,6.497
2024-04-13 09:00:00,0.271,0.051,78980.34085,18728.20435,0.003,0.078,28.703,6.999
2024-04-13 10:00:00,0.404,0.0,83261.51836,20170.40303,0.0,0.013,26.971,8.11
2024-04-13 11:00:00,0.505,0.0,85972.48317,21135.80648,0.0,0.0,25.899,8.891
2024-04-13 12:00:00,0.507,0.0,79425.30275,20223.05169,0.0,0.0,25.185,8.91
2024-04-13 13:00:00,0.43,0.0,77748.41294,20099.45313,0.0,0.0,24.578,8.308
2024-04-13 14:00:00,0.331,0.0,85766.21241,20767.50486,0.0,0.0,24.088,7.52
2024-04-13 15:00:00,0.269,0.0,87479.24105,21535.47739,0.0,0.0,23.714,6.978
2024-04-13 16:00:00,0.23,0.0,87398.91849,21440.43419,0.0,0.0,23.448,6.601
2024-04-13 17:00:00,0.197,0.0,86145.07457,21878.33589,0.0,0.0,23.289,6.273
2024-04-13 18:00:00,0.159,0.0,77497.50001,20876.89577,0.0,0.0,23.187,5.843
2024-04-13 19:00:00,0.119,0.0,77695.72928,20026.95097,0.0,0.0,23.1,5.317
2024-04-13 20:00:00,0.099,0.0,78656.19538,21238.02088,0.0,0.0,23.08,5.021
2024-04-13 21:00:00,0.095,0.0,78269.27379,21424.38365,0.0,0.0,23.007,4.965
2024-04-13 22:00:00,0.1,0.007,77532.49347,21407.72811,0.001,0.025,23.502,5.034
2024-04-13 23:00:00,0.079,0.112,75637.50145,19961.41682,0.016,0.133,25.303,4.686
2024-04-14 00:00:00,0.128,0.255,71779.85878,16595.08171,0.057,0.256,27.061,5.446
2024-04-14 01:00:00,0.145,0.373,68625.06455,15608.05796,0.105,0.355,28.52,5.676
2024-04-14 02:00:00,0.153,0.451,65315.41045,14784.01283,0.138,0.428,29.801,5.771
2024-04-14 03:00:00,0.157,0.468,62593.35347,14087.1797,0.125,0.467,30.723,5.817
2024-04-14 04:00:00,0.157,0.471,59954.63615,13878.29051,0.119,0.479,31.418,5.823
2024-04-14 05:00:00,0.162,0.407,58483.80938,13538.83608,0.075,0.438,31.753,5.881
2024-04-14 06:00:00,0.165,0.357,57582.09084,14318.39255,0.06,0.388,31.976,5.915
2024-04-14 07:00:00,0.164,0.285,57853.83877,16280.41178,0.044,0.315,31.943,5.905
2024-04-14 08:00:00,0.162,0.181,56256.0134,16581.03185,0.021,0.211,31.452,5.875
2024-04-14 09:00:00,0.174,0.076,57816.68358,17716.01365,0.006,0.104,30.397,6.012
2024-04-14 10:00:00,0.306,0.001,61232.85353,18449.9418,0.0,0.017,28.317,7.309
2024-04-14 11:00:00,0.486,0.0,64007.63485,18882.56214,0.0,0.0,26.99,8.745
2024-04-14 12:00:00,0.505,0.0,63657.49507,18366.46746,0.0,0.0,26.185,8.893
2024-04-14 13:00:00,0.398,0.0,62203.78105,17817.74925,0.0,0.0,25.453,8.063
2024-04-14 14:00:00,0.279,0.0,62312.69468,18003.11443,0.0,0.0,24.913,7.065
2024-04-14 15:00:00,0.195,0.0,62312.75538,18450.2259,0.0,0.0,24.576,6.249
2024-04-14 16:00:00,0.131,0.0,63101.04144,18835.13684,0.0,0.0,24.284,5.485
2024-04-14 17:00:00,0.09,0.0,65453.62709,19890.25867,0.0,0.0,24.036,4.867
2024-04-14 18:00:00,0.067,0.0,67947.91721,20856.52257,0.0,0.0,23.774,4.467
2024-04-14 19:00:00,0.055,0.0,70506.45425,21722.63127,0.0,0.0,23.74,4.234
2024-04-14 20:00:00,0.052,0.0,68621.88199,21178.3706,0.0,0.0,23.789,4.153
2024-04-14 21:00:00,0.055,0.0,68065.47278,20197.37836,0.0,0.0,23.885,4.219
2024-04-14 22:00:00,0.064,0.0,66702.0136,19433.17327,0.0,0.012,24.144,4.396
2024-04-14 23:00:00,0.055,0.038,63675.29567,17827.07377,0.002,0.063,25.356,4.227
2024-04-15 00:00:00,0.049,0.097,71376.60437,16406.50696,0.004,0.129,26.404,4.099
2024-04-15 01:00:00,0.086,0.159,67727.89871,15408.65461,0.007,0.197,27.585,4.798
2024-04-15 02:00:00,0.12,0.228,63900.08846,14575.5689,0.012,0.272,28.602,5.338
2024-04-15 03:00:00,0.136,0.272,60751.86896,13871.09085,0.017,0.32,29.392,5.542
2024-04-15 04:00:00,0.142,0.291,57700.03669,13659.90994,0.019,0.343,29.986,5.637
2024-04-15 05:00:00,0.135,0.296,55998.93875,13316.73137,0.022,0.347,30.5,5.53
2024-04-15 06:00:00,0.103,0.248,54956.04806,14104.84033,0.016,0.295,30.739,5.077
2024-04-15 07:00:00,0.074,0.261,55270.34057,16088.3848,0.028,0.3,31.151,4.596
2024-04-15 08:00:00,0.064,0.193,53422.36126,16392.30296,0.022,0.225,31.034,4.408
2024-04-15 09:00:00,0.082,0.068,55227.3684,17539.73661,0.004,0.097,29.951,4.739
2024-04-15 10:00:00,0.125,0.0,59178.37051,18281.71666,0.0,0.016,28.01,5.401
2024-04-15 11:00:00,0.179,0.0,62387.56882,18719.08327,0.0,0.0,26.814,6.074
2024-04-15 12:00:00,0.219,0.0,61982.61151,18197.32653,0.0,0.0,26.114,6.49
2024-04-15 13:00:00,0.23,0.0,60301.30547,17642.58835,0.0,0.0,25.474,6.599
2024-04-15 14:00:00,0.207,0.0,60427.27051,17829.98717,0.0,0.0,24.901,6.375
2024-04-15 15:00:00,0.195,0.0,60427.34072,18282.00388,0.0,0.0,24.345,6.244
2024-04-15 16:00:00,0.189,0.0,61339.04005,18671.13767,0.0,0.0,23.875,6.183
2024-04-15 17:00:00,0.174,0.0,64059.94416,19737.8352,0.0,0.0,23.479,6.012
2024-04-15 18:00:00,0.156,0.0,66944.73785,20714.69995,0.0,0.0,23.141,5.802
2024-04-15 19:00:00,0.14,0.0,69903.8369,21590.3107,0.0,0.0,22.948,5.608
2024-04-15 20:00:00,0.127,0.0,67724.21788,21040.07896,0.0,0.0,22.905,5.433
2024-04-15 21:00:00,0.11,0.0,67080.69781,20048.32429,0.0,0.0,22.84,5.195
2024-04-15 22:00:00,0.101,0.005,65503.77681,19275.73513,0.0,0.023,23.344,5.044
2024-04-15 23:00:00,0.079,0.082,62003.19895,17652.01517,0.005,0.109,25.423,4.698
2024-04-16 00:00:00,0.125,0.216,62928.61442,16019.26311,0.039,0.229,26.844,5.403
2024-04-16 01:00:00,0.177,0.4,59401.40608,14975.86864,0.158,0.337,28.424,6.045
2024-04-16 02:00:00,0.182,0.53,56407.60005,14456.9537,0.292,0.383,29.915,6.103
2024-04-16 03:00:00,0.156,0.552,54132.24871,13636.66191,0.276,0.435,31.058,5.793
2024-04-16 04:00:00,0.133,0.497,51060.31804,13102.55,0.173,0.462,31.84,5.513
2024-04-16 05:00:00,0.119,0.462,49618.94879,12841.10593,0.145,0.445,32.489,5.316
2024-04-16 06:00:00,0.104,0.47,48992.23671,13303.91933,0.201,0.401,33.186,5.095
2024-04-16 07:00:00,0.097,0.447,50131.44549,14658.60842,0.268,0.304,33.742,4.993
2024-04-16 08:00:00,0.118,0.316,58363.02906,15590.05997,0.17,0.229,33.463,5.294
2024-04-16 09:00:00,0.181,0.151,72538.19843,18144.73713,0.06,0.139,32.155,6.094
2024-04-16 10:00:00,0.326,0.008,76941.07351,19527.2231,0.002,0.026,28.813,7.473
2024-04-16 11:00:00,0.482,0.0,79729.10073,20452.65505,0.0,0.0,26.829,8.718
2024-04-16 12:00:00,0.483,0.0,72995.8089,19577.6919,0.0,0.0,25.773,8.724
2024-04-16 13:00:00,0.427,0.0,71271.25149,19459.2108,0.0,0.0,24.915,8.286
2024-04-16 14:00:00,0.356,0.0,79516.96648,20099.60256,0.0,0.0,24.271,7.727
2024-04-16 15:00:00,0.311,0.0,81278.69,20835.77801,0.0,0.0,23.788,7.343
2024-04-16 16:00:00,0.274,0.0,81196.08418,20744.66997,0.0,0.0,23.379,7.017
2024-04-16 17:00:00,0.271,0.0,79906.59825,21164.44081,0.0,0.0,23.185,6.998
2024-04-16 18:00:00,0.315,0.0,71013.20607,20204.46426,0.0,0.0,23.318,7.376
2024-04-16 19:00:00,0.366,0.0,71217.07024,19389.71052,0.0,0.0,23.541,7.803
2024-04-16 20:00:00,0.385,0.0,72204.83874,20550.63736,0.0,0.0,23.783,7.96
2024-04-16 21:00:00,0.344,0.0,71806.91844,20729.28398,0.0,0.0,23.772,7.619
2024-04-16 22:00:00,0.271,0.011,71049.19426,20713.31805,0.002,0.03,24.342,7.0
2024-04-16 23:00:00,0.184,0.121,69100.33483,19326.88975,0.022,0.137,26.034,6.131
2024-04-17 00:00:00,0.305,0.235,62805.72696,15952.31739,0.04,0.252,27.714,7.298
2024-04-17 01:00:00,0.344,0.34,59116.84501,14917.56043,0.069,0.352,29.104,7.623
2024-04-17 02:00:00,0.306,0.366,55985.81448,14402.94121,0.058,0.397,30.053,7.304
2024-04-17 03:00:00,0.281,0.385,53606.16982,13589.44003,0.055,0.426,30.816,7.086
2024-04-17 04:00:00,0.26,0.344,50393.43371,13059.74965,0.035,0.395,31.229,6.895
2024-04-17 05:00:00,0.241,0.343,48885.99766,12800.46989,0.037,0.392,31.656,6.713
2024-04-17 06:00:00,0.224,0.3,48230.55953,13259.45199,0.031,0.346,31.802,6.546
2024-04-17 07:00:00,0.208,0.261,49421.98523,14602.92658,0.029,0.299,31.778,6.386
2024-04-17 08:00:00,0.188,0.181,58030.8728,15526.66731,0.019,0.213,31.364,6.174
2024-04-17 09:00:00,0.151,0.075,72855.77719,18060.19613,0.005,0.104,30.358,5.742
2024-04-17 10:00:00,0.137,0.001,77460.46306,19431.23749,0.0,0.017,28.596,5.553
2024-04-17 11:00:00,0.159,0.0,80376.28267,20349.00845,0.0,0.0,27.511,5.839
2024-04-17 12:00:00,0.174,0.0,73334.36275,19481.2885,0.0,0.0,26.796,6.018
2024-04-17 13:00:00,0.16,0.0,71530.7583,19363.78822,0.0,0.0,26.121,5.86
2024-04-17 14:00:00,0.122,0.0,80154.42501,19998.87864,0.0,0.0,25.564,5.367
2024-04-17 15:00:00,0.095,0.0,81996.89914,20728.95982,0.0,0.0,25.143,4.956
2024-04-17 16:00:00,0.068,0.0,81910.50698,20638.606,0.0,0.0,24.781,4.481
2024-04-17 17:00:00,0.042,0.0,80561.916,21054.90186,0.0,0.0,24.487,3.919
2024-04-17 18:00:00,0.033,0.0,71260.88507,20102.87226,0.0,0.0,24.264,3.697
2024-04-17 19:00:00,0.041,0.0,71474.09359,19294.86329,0.0,0.0,24.165,3.885
2024-04-17 20:00:00,0.081,0.0,72507.13758,20446.17965,0.0,0.0,24.189,4.73
2024-04-17 21:00:00,0.071,0.0,72090.97814,20623.34738,0.0,0.0,24.0,4.53
2024-04-17 22:00:00,0.032,0.0,71298.52281,20607.51362,0.0,0.009,24.064,3.68
2024-04-17 23:00:00,0.015,0.027,69260.3352,19232.56256,0.001,0.05,24.748,3.068
2024-04-18 00:00:00,0.019,0.084,65370.61799,15731.37687,0.003,0.115,25.223,3.258
2024-04-18 01:00:00,0.031,0.197,62029.97563,14753.32146,0.011,0.234,25.943,3.633
2024-04-18 02:00:00,0.039,0.243,59194.52213,14266.90182,0.013,0.285,26.74,3.861
2024-04-18 03:00:00,0.037,0.274,57039.52181,13497.97804,0.016,0.321,27.4,3.794
2024-04-18 04:00:00,0.05,0.276,54130.07594,12997.3131,0.015,0.325,27.943,4.111
2024-04-18 05:00:00,0.08,0.228,52764.94559,12752.24108,0.01,0.273,28.205,4.708
2024-04-18 06:00:00,0.108,0.194,52171.38243,13186.07235,0.008,0.237,28.314,5.163
2024-04-18 07:00:00,0.121,0.138,53250.3346,14455.92859,0.005,0.175,28.146,5.353
2024-04-18 08:00:00,0.121,0.081,61046.52188,15329.05113,0.002,0.113,27.689,5.351
2024-04-18 09:00:00,0.152,0.031,74471.91861,17723.75023,0.001,0.055,26.916,5.754
2024-04-18 10:00:00,0.223,0.0,78641.91074,19019.66268,0.0,0.013,25.896,6.537
2024-04-18 11:00:00,0.281,0.0,81282.46977,19887.14256,0.0,0.0,25.193,7.087
2024-04-18 12:00:00,0.294,0.0,74905.32451,19066.97104,0.0,0.0,24.925,7.197
2024-04-18 13:00:00,0.294,0.0,73271.98478,18955.90942,0.0,0.0,24.685,7.201
2024-04-18 14:00:00,0.313,0.0,81081.55602,19556.1988,0.0,0.0,24.583,7.365
2024-04-18 15:00:00,0.302,0.0,82750.09603,20246.27374,0.0,0.0,24.55,7.268
2024-04-18 16:00:00,0.332,0.0,82671.85951,20160.87104,0.0,0.0,24.611,7.524
2024-04-18 17:00:00,0.385,0.0,81450.57885,20554.35514,0.0,0.0,24.731,7.955
2024-04-18 18:00:00,0.419,0.0,73027.58826,19654.49389,0.0,0.0,24.758,8.223
2024-04-18 19:00:00,0.454,0.0,73220.66936,18890.76136,0.0,0.0,24.783,8.494
2024-04-18 20:00:00,0.477,0.0,74156.19144,19978.98907,0.0,0.0,24.796,8.675
2024-04-18 21:00:00,0.451,0.0,73779.31849,20146.44855,0.0,0.0,24.723,8.477
2024-04-18 22:00:00,0.43,0.012,73061.6729,20131.48243,0.001,0.032,24.972,8.308
2024-04-18 23:00:00,0.41,0.136,71215.89524,18831.87452,0.021,0.155,26.046,8.148
2024-04-19 00:00:00,0.689,0.282,66376.98529,15631.0441,0.075,0.272,27.361,10.418
2024-04-19 01:00:00,0.809,0.372,63115.19524,14666.90228,0.094,0.364,28.386,11.728
2024-04-19 02:00:00,0.847,0.421,60346.66959,14187.40233,0.095,0.429,29.05,12.267
2024-04-19 03:00:00,0.875,0.434,58242.53577,13429.41708,0.083,0.459,29.434,12.731
2024-04-19 04:00:00,0.898,0.465,55401.76427,12935.87448,0.1,0.484,29.819,13.186
2024-04-19 05:00:00,0.909,0.433,54068.85636,12694.2888,0.084,0.459,29.843,13.404
2024-04-19 06:00:00,0.898,0.286,53489.30363,13121.94849,0.025,0.329,29.142,13.168
2024-04-19 07:00:00,0.863,0.171,54542.78828,14373.74005,0.009,0.209,28.242,12.527
2024-04-19 08:00:00,0.775,0.108,62154.95486,15234.44175,0.005,0.14,27.559,11.31
2024-04-19 09:00:00,0.671,0.041,75263.4594,17595.07442,0.001,0.066,26.875,10.264
2024-04-19 10:00:00,0.581,0.0,79335.0233,18872.55152,0.0,0.01,26.079,9.494
2024-04-19 11:00:00,0.514,0.0,81913.25475,19727.69084,0.0,0.0,25.601,8.963
2024-04-19 12:00:00,0.476,0.0,75686.63522,18919.18689,0.0,0.0,25.4,8.666
2024-04-19 13:00:00,0.494,0.0,74091.84873,18809.7052,0.0,0.0,25.331,8.8
2024-04-19 14:00:00,0.493,0.0,81717.08335,19401.45501,0.0,0.0,25.285,8.795
2024-04-19 15:00:00,0.576,0.0,83346.23925,20081.71311,0.0,0.0,25.339,9.454
2024-04-19 16:00:00,0.619,0.0,83269.84942,19997.52532,0.0,0.0,25.412,9.813
2024-04-19 17:00:00,0.486,0.0,82077.39579,20385.41181,0.0,0.0,25.26,8.74
2024-04-19 18:00:00,0.404,0.0,73853.22092,19498.35178,0.0,0.0,25.175,8.107
2024-04-19 19:00:00,0.342,0.0,74041.74455,18745.48393,0.0,0.0,25.089,7.604
2024-04-19 20:00:00,0.308,0.0,74955.18463,19818.23076,0.0,0.0,24.987,7.319
2024-04-19 21:00:00,0.332,0.0,74587.20736,19983.308,0.0,0.0,24.96,7.524
2024-04-19 22:00:00,0.354,0.0,73886.50104,19968.55478,0.0,0.012,25.171,7.704
2024-04-19 23:00:00,0.291,0.038,72084.29099,18687.4348,0.001,0.063,25.812,7.175
2024-04-20 00:00:00,0.271,0.102,66449.5962,15716.65528,0.003,0.135,26.523,6.99
2024-04-20 01:00:00,0.366,0.182,63155.54927,14716.88563,0.008,0.221,27.274,7.805
2024-04-20 02:00:00,0.457,0.24,60359.64481,14219.66678,0.012,0.285,27.735,8.511
2024-04-20 03:00:00,0.482,0.249,58234.70254,13433.67178,0.011,0.297,27.854,8.712
2024-04-20 04:00:00,0.452,0.236,55365.83776,12921.89136,0.009,0.283,27.813,8.482
2024-04-20 05:00:00,0.471,0.215,54019.74831,12671.37839,0.008,0.26,27.672,8.634
2024-04-20 06:00:00,0.46,0.17,53434.4642,13114.84134,0.005,0.211,27.445,8.541
2024-04-20 07:00:00,0.351,0.112,54498.36709,14412.89022,0.003,0.147,27.207,7.674
2024-04-20 08:00:00,0.274,0.062,62185.81278,15305.39733,0.001,0.091,26.843,7.025
2024-04-20 09:00:00,0.176,0.011,75423.95144,17753.26219,0.0,0.031,26.091,6.033
2024-04-20 10:00:00,0.111,0.0,79535.78032,19077.94575,0.0,0.005,25.344,5.201
2024-04-20 11:00:00,0.117,0.0,82139.50871,19964.68494,0.0,0.0,24.897,5.28
2024-04-20 12:00:00,0.125,0.0,75851.31218,19126.30443,0.0,0.0,24.647,5.412
2024-04-20 13:00:00,0.123,0.0,74240.75435,19012.77708,0.0,0.0,24.428,5.378
2024-04-20 14:00:00,0.139,0.0,81941.39731,19626.39375,0.0,0.0,24.248,5.591
2024-04-20 15:00:00,0.202,0.0,83586.66445,20331.78935,0.0,0.0,24.175,6.325
2024-04-20 16:00:00,0.294,0.0,83509.51917,20244.49057,0.0,0.0,24.195,7.204
2024-04-20 17:00:00,0.31,0.0,82305.27299,20646.7106,0.0,0.0,24.135,7.331
2024-04-20 18:00:00,0.254,0.0,73999.76667,19726.87113,0.0,0.0,24.022,6.837
2024-04-20 19:00:00,0.246,0.0,74190.15468,18946.18264,0.0,0.0,24.138,6.756
2024-04-20 20:00:00,0.303,0.0,75112.62805,20058.57057,0.0,0.0,24.36,7.275
2024-04-20 21:00:00,0.385,0.0,74741.01174,20229.74789,0.0,0.0,24.473,7.954
2024-04-20 22:00:00,0.416,0.005,74033.37591,20214.4495,0.0,0.024,24.659,8.199
2024-04-20 23:00:00,0.364,0.053,72213.34324,18885.98843,0.002,0.08,25.178,7.779
2024-04-21 00:00:00,0.276,0.093,75475.6235,15774.94562,0.003,0.124,25.727,7.042
2024-04-21 01:00:00,0.42,0.149,71080.70491,14796.05539,0.006,0.186,26.349,8.233
2024-04-21 02:00:00,0.605,0.22,66470.05227,13978.80077,0.01,0.262,26.992,9.684
2024-04-21 03:00:00,0.656,0.278,62677.97648,13287.70986,0.016,0.325,27.548,10.127
2024-04-21 04:00:00,0.584,0.221,59002.00049,13080.54201,0.009,0.266,27.325,9.522
2024-04-21 05:00:00,0.438,0.127,56953.0035,12743.88484,0.003,0.163,26.534,8.373
2024-04-21 06:00:00,0.428,0.193,55696.82662,13517.01741,0.007,0.233,26.559,8.294
2024-04-21 07:00:00,0.524,0.245,56075.39648,15462.86871,0.019,0.282,26.858,9.039
2024-04-21 08:00:00,0.612,0.172,53849.47875,15761.01154,0.013,0.204,26.646,9.744
2024-04-21 09:00:00,0.683,0.067,56023.63588,16886.64058,0.003,0.095,25.98,10.367
2024-04-21 10:00:00,0.757,0.001,60782.67491,17614.52083,0.0,0.017,25.205,11.107
2024-04-21 11:00:00,0.692,0.0,64648.20055,18043.57619,0.0,0.0,24.693,10.453
2024-04-21 12:00:00,0.574,0.0,64160.42362,17531.73436,0.0,0.0,24.52,9.437
2024-04-21 13:00:00,0.379,0.0,62135.26626,16987.53783,0.0,0.0,24.357,7.902
2024-04-21 14:00:00,0.217,0.0,62286.99296,17171.37552,0.0,0.0,24.023,6.473
2024-04-21 15:00:00,0.116,0.0,62287.07753,17614.80259,0.0,0.0,23.527,5.274
2024-04-21 16:00:00,0.049,0.0,63385.23252,17996.54169,0.0,0.0,23.077,4.105
2024-04-21 17:00:00,0.036,0.0,66662.60077,19042.96884,0.0,0.0,22.689,3.765
2024-04-21 18:00:00,0.047,0.0,70137.37638,20001.27029,0.0,0.0,22.187,4.058
2024-04-21 19:00:00,0.079,0.0,73701.65385,20860.24187,0.0,0.0,21.657,4.692
2024-04-21 20:00:00,0.096,0.0,71076.27131,20320.46615,0.0,0.0,21.186,4.98
2024-04-21 21:00:00,0.107,0.0,70301.1421,19347.55773,0.0,0.0,20.783,5.143
2024-04-21 22:00:00,0.108,0.01,68401.71802,18589.65003,0.001,0.029,20.665,5.168
2024-04-21 23:00:00,0.073,0.117,64185.2215,16996.78551,0.011,0.14,21.382,4.58
2024-04-22 00:00:00,0.032,0.233,75400.45924,15911.14401,0.036,0.246,23.004,3.67
2024-04-22 01:00:00,0.002,0.355,70847.917,14932.00441,0.078,0.351,24.927,2.101
2024-04-22 02:00:00,0.001,0.491,66071.9034,14114.54159,0.178,0.433,27.079,2.03
2024-04-22 03:00:00,0.02,0.587,62143.82489,13423.27464,0.291,0.461,28.567,3.271
2024-04-22 04:00:00,0.049,0.576,58336.01011,13216.05401,0.253,0.486,29.414,4.1
2024-04-22 05:00:00,0.101,0.535,56213.52589,12879.31108,0.206,0.476,29.862,5.05
2024-04-22 06:00:00,0.138,0.365,54912.29625,13652.64061,0.06,0.392,29.487,5.577
2024-04-22 07:00:00,0.184,0.17,55304.44352,15598.9876,0.009,0.208,28.486,6.128
2024-04-22 08:00:00,0.271,0.093,52998.69329,15897.20638,0.004,0.125,27.645,6.991
2024-04-22 09:00:00,0.434,0.019,55250.82652,17023.12217,0.001,0.042,26.671,8.335
2024-04-22 10:00:00,0.515,0.0,60180.54838,17751.18784,0.0,0.008,25.854,8.971
2024-04-22 11:00:00,0.554,0.0,64184.71101,18180.35249,0.0,0.0,25.353,9.277
2024-04-22 12:00:00,0.507,0.0,63679.43998,17668.38027,0.0,0.0,25.123,8.903
2024-04-22 13:00:00,0.511,0.0,61581.65039,17124.04512,0.0,0.0,25.042,8.938
2024-04-22 14:00:00,0.467,0.0,61738.81877,17307.92964,0.0,0.0,24.981,8.597
2024-04-22 15:00:00,0.34,0.0,61738.90636,17751.46967,0.0,0.0,24.777,7.585
2024-04-22 16:00:00,0.219,0.0,62876.44666,18133.30602,0.0,0.0,24.595,6.5
2024-04-22 17:00:00,0.142,0.0,66271.35765,19179.99974,0.0,0.0,24.465,5.626
2024-04-22 18:00:00,0.102,0.0,69870.756,20138.54531,0.0,0.0,24.275,5.055
2024-04-22 19:00:00,0.071,0.0,73562.86621,20997.7357,0.0,0.0,23.973,4.553
2024-04-22 20:00:00,0.047,0.0,70843.32439,20457.82248,0.0,0.0,23.674,4.059
2024-04-22 21:00:00,0.034,0.0,70040.39518,19484.66622,0.0,0.0,23.39,3.716
2024-04-22 22:00:00,0.019,0.011,68072.8483,18726.56545,0.001,0.03,23.702,3.262
2024-04-22 23:00:00,0.005,0.118,63705.12723,17133.29516,0.015,0.14,24.723,2.514
2024-04-23 00:00:00,0.003,0.275,68387.83888,16309.94413,0.073,0.263,26.14,2.301
2024-04-23 01:00:00,0.013,0.412,64565.2265,15290.39832,0.154,0.354,27.665,2.97
2024-04-23 02:00:00,0.032,0.483,61320.68891,14783.34411,0.182,0.424,28.838,3.664
2024-04-23 03:00:00,0.053,0.489,58854.77667,13981.80157,0.15,0.466,29.385,4.189
2024-04-23 04:00:00,0.072,0.493,55525.57149,13459.89776,0.143,0.479,29.709,4.561
2024-04-23 05:00:00,0.094,0.484,53963.48743,13204.42946,0.146,0.465,29.919,4.94
2024-04-23 06:00:00,0.111,0.42,53284.28815,13656.66443,0.109,0.415,29.862,5.201
2024-04-23 07:00:00,0.105,0.285,54518.90577,14980.38965,0.043,0.311,29.307,5.12
2024-04-23 08:00:00,0.095,0.175,63439.88529,15890.5512,0.018,0.204,28.466,4.968
2024-04-23 09:00:00,0.079,0.072,78802.22652,18386.83659,0.005,0.099,27.427,4.695
2024-04-23 10:00:00,0.059,0.002,83573.84283,19737.72336,0.0,0.019,26.183,4.313
2024-04-23 11:00:00,0.076,0.0,86595.36761,20642.00289,0.0,0.0,25.133,4.627
2024-04-23 12:00:00,0.155,0.0,79298.16191,19787.0386,0.0,0.0,24.423,5.79
2024-04-23 13:00:00,0.22,0.0,77429.17265,19671.2656,0.0,0.0,23.755,6.513
2024-04-23 14:00:00,0.273,0.0,86365.46709,20297.02005,0.0,0.0,23.201,7.006
2024-04-23 15:00:00,0.26,0.0,88274.73514,21016.36889,0.0,0.0,22.779,6.897
2024-04-23 16:00:00,0.216,0.0,88185.21107,20927.34328,0.0,0.0,22.363,6.461
2024-04-23 17:00:00,0.161,0.0,86787.73057,21337.5195,0.0,0.0,21.935,5.871
2024-04-23 18:00:00,0.122,0.0,77149.5159,20399.48495,0.0,0.0,21.611,5.37
