wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity
0.053830227743271224,0.0
0.06935817805383024,0.0
0.07867494824016563,0.0
0.07246376811594203,0.0
0.06314699792960662,0.0
0.062111801242236024,0.0
0.07453416149068323,0.0
0.10559006211180123,0.0
0.14596273291925466,0.0
0.17184265010351968,0.0
0.18426501035196688,0.0
0.17184265010351968,0.05735660847880299
0.07763975155279502,0.32418952618453867
0.033126293995859216,0.5561097256857855
0.005175983436853002,0.6957605985037407
0.0,0.756857855361596
0.0,0.7955112219451371
0.0,0.770573566084788
0.0,0.6209476309226932
0.0,0.47256857855361595
0.0,0.21695760598503738
0.004140786749482402,0.0199501246882793
0.027950310559006212,0.0
0.051759834368530024,0.0
0.055900621118012424,0.0
0.041407867494824016,0.0
0.016563146997929608,0.0
0.0031055900621118015,0.0
0.0,0.0
0.0,0.0
0.009316770186335404,0.0
0.046583850931677016,0.0
0.12111801242236025,0.0
0.20807453416149072,0.0
